YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueFootnoteSymbol,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Geolocation,DataValue_Suppressed,Suppression_Reason,Latitude,Longitude,DiseaseCategory,MetricType,TimePeriodLength
2016,2020,MT,Montana,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Crude Rate,18.1,,16.5,19.8,Sex,Male,POINT (-109.42442064499971 47.06652897200047),False,Not suppressed,47.06652897200047,-109.42442064499971,Cancer,Mortality,4
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,15.8,,15.1,16.6,Race/Ethnicity,Hispanic,POINT (-81.92896053899966 28.932040377000476),False,Not suppressed,28.932040377000476,-81.92896053899966,Cancer,Mortality,4
2015,2019,NE,Nebraska,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,17.8,,16.6,19.0,Sex,Male,POINT (-99.36572062299967 41.6410409880005),False,Not suppressed,41.6410409880005,-99.36572062299967,Cancer,Mortality,4
2015,2019,MA,Massachusetts,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,37.1,,36.4,37.7,Race/Ethnicity,"White, non-Hispanic",POINT (-72.08269067499964 42.27687047000046),False,Not suppressed,42.27687047000046,-72.08269067499964,Cancer,Mortality,4
2015,2019,DE,Delaware,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,173.3,,165.1,181.9,Race/Ethnicity,"Black, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),False,Not suppressed,39.008830667000495,-75.57774116799965,Cancer,Mortality,4
2015,2019,IN,Indiana,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,50.5,,49.4,51.6,Sex,Female,POINT (-86.14996019399968 39.766910452000445),False,Not suppressed,39.766910452000445,-86.14996019399968,Cancer,Mortality,4
2015,2019,HI,Hawaii,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,16.4,,11.6,22.3,Race/Ethnicity,Hispanic,POINT (-157.85774940299973 21.304850435000446),False,Not suppressed,21.304850435000446,-157.85774940299973,Cancer,Mortality,4
2015,2019,DE,Delaware,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,73.4,,70.4,76.5,Race/Ethnicity,"White, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),False,Not suppressed,39.008830667000495,-75.57774116799965,Cancer,Mortality,4
2016,2020,DC,District of Columbia,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,26.9,,24.2,29.9,Sex,Male,POINT (-77.036871 38.907192),False,Not suppressed,38.907192,-77.036871,Cancer,Mortality,4
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,273.0,,260.2,286.1,Race/Ethnicity,Hispanic,POINT (-92.56630005299968 38.635790776000476),False,Not suppressed,38.635790776000476,-92.56630005299968,Cancer,Incidence,4
2015,2019,OR,Oregon,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,351.1,,339.9,362.6,Race/Ethnicity,Hispanic,POINT (-120.15503132599969 44.56744942400047),False,Not suppressed,44.56744942400047,-120.15503132599969,Cancer,Incidence,4
2015,2019,IL,Illinois,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,31.9,,30.4,33.5,Race/Ethnicity,"Black, non-Hispanic",POINT (-88.99771017799969 40.48501028300046),False,Not suppressed,40.48501028300046,-88.99771017799969,Cancer,Mortality,4
2015,2019,VA,Virginia,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Crude Rate,26.3,,25.6,27.0,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),False,Not suppressed,37.54268067400045,-78.45789046299967,Cancer,Mortality,4
2016,2020,MT,Montana,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,22.3,,20.7,24.1,Race/Ethnicity,"White, non-Hispanic",POINT (-109.42442064499971 47.06652897200047),False,Not suppressed,47.06652897200047,-109.42442064499971,Cancer,Mortality,4
2015,2019,VT,Vermont,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,13.2,,11.7,14.8,Sex,Female,POINT (-72.51764079099962 43.62538123900049),False,Not suppressed,43.62538123900049,-72.51764079099962,Cancer,Mortality,4
2015,2019,AR,Arkansas,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,51.3,,48.2,54.5,Race/Ethnicity,"Black, non-Hispanic",POINT (-92.27449074299966 34.74865012400045),False,Not suppressed,34.74865012400045,-92.27449074299966,Cancer,Mortality,4
2015,2019,DE,Delaware,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),True,No data available,39.008830667000495,-75.57774116799965,Cancer,Mortality,4
2015,2019,MA,Massachusetts,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,14.9,,13.2,16.7,Race/Ethnicity,Hispanic,POINT (-72.08269067499964 42.27687047000046),False,Not suppressed,42.27687047000046,-72.08269067499964,Cancer,Mortality,4
2016,2020,AK,Alaska,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Crude Rate,13.7,,12.1,15.5,Sex,Male,POINT (-147.72205903599973 64.84507995700051),False,Not suppressed,64.84507995700051,-147.72205903599973,Cancer,Mortality,4
2015,2019,LA,Louisiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,182.6,,161.9,205.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-92.44568007099969 31.31266064400046),False,Not suppressed,31.31266064400046,-92.44568007099969,Cancer,Incidence,4
2015,2019,MA,Massachusetts,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Crude Rate,281.6,,245.6,321.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-72.08269067499964 42.27687047000046),False,Not suppressed,42.27687047000046,-72.08269067499964,Cancer,Incidence,4
2016,2020,HI,Hawaii,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,20.2,,17.7,23.0,Race/Ethnicity,"White, non-Hispanic",POINT (-157.85774940299973 21.304850435000446),False,Not suppressed,21.304850435000446,-157.85774940299973,Cancer,Mortality,4
2016,2020,NM,New Mexico,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Sex,Male,POINT (-106.24058098499967 34.52088095200048),True,No data available,34.52088095200048,-106.24058098499967,Cancer,Mortality,4
2015,2019,AR,Arkansas,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Sex,Female,POINT (-92.27449074299966 34.74865012400045),True,No data available,34.74865012400045,-92.27449074299966,Cancer,Mortality,4
2015,2019,CA,California,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,161.7,,160.9,162.5,Sex,Male,POINT (-120.99999953799971 37.63864012300047),False,Not suppressed,37.63864012300047,-120.99999953799971,Cancer,Mortality,4
2015,2019,DC,District of Columbia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,177.0,,170.0,184.3,Sex,Male,POINT (-77.036871 38.907192),False,Not suppressed,38.907192,-77.036871,Cancer,Mortality,4
2015,2019,US,United States,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,400.0,,396.4,403.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,False,Not suppressed,,,Cancer,Incidence,4
2016,2020,AL,Alabama,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,58.7,,57.8,59.7,Overall,Overall,POINT (-86.63186076199969 32.84057112200048),False,Not suppressed,32.84057112200048,-86.63186076199969,Cancer,Mortality,4
2016,2020,NH,New Hampshire,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Crude Rate,,~,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-71.50036091999965 43.65595011300047),True,No data available,43.65595011300047,-71.50036091999965,Cancer,Mortality,4
2016,2020,AL,Alabama,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Crude Rate,27.8,,26.9,28.7,Overall,Overall,POINT (-86.63186076199969 32.84057112200048),False,Not suppressed,32.84057112200048,-86.63186076199969,Cancer,Mortality,4
2015,2019,IL,Illinois,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,33.1,,32.6,33.7,Sex,Female,POINT (-88.99771017799969 40.48501028300046),False,Not suppressed,40.48501028300046,-88.99771017799969,Cancer,Mortality,4
2015,2019,UT,Utah,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,1.4,,1.2,1.7,Sex,Female,POINT (-111.58713063499971 39.360700171000474),False,Not suppressed,39.360700171000474,-111.58713063499971,Cancer,Mortality,4
2015,2019,PA,Pennsylvania,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,483.1,,481.5,484.6,Overall,Overall,POINT (-77.86070029399963 40.79373015200048),False,Not suppressed,40.79373015200048,-77.86070029399963,Cancer,Incidence,4
2015,2019,CO,Colorado,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,27.2,,19.3,36.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-106.13361092099967 38.843840757000464),False,Not suppressed,38.843840757000464,-106.13361092099967,Cancer,Mortality,4
2015,2019,CA,California,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,13.1,,12.6,13.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-120.99999953799971 37.63864012300047),False,Not suppressed,37.63864012300047,-120.99999953799971,Cancer,Mortality,4
2015,2019,CA,California,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,21.8,,21.3,22.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-120.99999953799971 37.63864012300047),False,Not suppressed,37.63864012300047,-120.99999953799971,Cancer,Mortality,4
2015,2019,MD,Maryland,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Crude Rate,290.7,,256.5,328.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-76.60926011099963 39.29058096400047),False,Not suppressed,39.29058096400047,-76.60926011099963,Cancer,Incidence,4
2016,2020,AL,Alabama,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-86.63186076199969 32.84057112200048),True,No data available,32.84057112200048,-86.63186076199969,Cancer,Mortality,4
2015,2019,NV,Nevada,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,42.7,,41.7,43.8,Overall,Overall,POINT (-117.07184056399967 39.493240390000494),False,Not suppressed,39.493240390000494,-117.07184056399967,Cancer,Mortality,4
2016,2020,KS,Kansas,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Crude Rate,17.1,,16.5,17.8,Overall,Overall,POINT (-98.20078122699965 38.34774030000045),False,Not suppressed,38.34774030000045,-98.20078122699965,Cancer,Mortality,4
2016,2020,MA,Massachusetts,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Crude Rate,19.5,,18.8,20.1,Sex,Male,POINT (-72.08269067499964 42.27687047000046),False,Not suppressed,42.27687047000046,-72.08269067499964,Cancer,Mortality,4
2015,2019,CA,California,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,422.8,,419.1,426.5,Race/Ethnicity,"Black, non-Hispanic",POINT (-120.99999953799971 37.63864012300047),False,Not suppressed,37.63864012300047,-120.99999953799971,Cancer,Incidence,4
2016,2020,NJ,New Jersey,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",Number,Number,722.0,,,,Sex,Female,POINT (-74.27369128799967 40.13057004800049),False,Not suppressed,40.13057004800049,-74.27369128799967,Cancer,Mortality,4
2016,2020,KS,Kansas,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",Number,Number,24.0,,,,Race/Ethnicity,"Black, non-Hispanic",POINT (-98.20078122699965 38.34774030000045),False,Not suppressed,38.34774030000045,-98.20078122699965,Cancer,Mortality,4
2015,2019,VT,Vermont,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Crude Rate,352.7,,259.1,469.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-72.51764079099962 43.62538123900049),False,Not suppressed,43.62538123900049,-72.51764079099962,Cancer,Incidence,4
2016,2020,AR,Arkansas,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,18.6,,17.7,19.6,Overall,Overall,POINT (-92.27449074299966 34.74865012400045),False,Not suppressed,34.74865012400045,-92.27449074299966,Cancer,Mortality,4
2015,2019,AL,Alabama,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,126.1,,109.2,145.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-86.63186076199969 32.84057112200048),False,Not suppressed,32.84057112200048,-86.63186076199969,Cancer,Incidence,4
2015,2019,AZ,Arizona,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,9.8,,7.9,11.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-111.76381127699972 34.865970280000454),False,Not suppressed,34.865970280000454,-111.76381127699972,Cancer,Mortality,4
2015,2019,WA,Washington,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,316.8,,310.7,322.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-120.47001078999972 47.52227862900048),False,Not suppressed,47.52227862900048,-120.47001078999972,Cancer,Incidence,4
2016,2020,CA,California,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,382.3,,381.5,383.2,Overall,Overall,POINT (-120.99999953799971 37.63864012300047),False,Not suppressed,37.63864012300047,-120.99999953799971,Cancer,Incidence,4
2015,2019,MI,Michigan,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,15.2,,13.0,17.7,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-84.71439026999968 44.6613195430005),False,Not suppressed,44.6613195430005,-84.71439026999968,Cancer,Mortality,4
2016,2020,AL,Alabama,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,166.9,,165.2,168.6,Race/Ethnicity,"White, non-Hispanic",POINT (-86.63186076199969 32.84057112200048),False,Not suppressed,32.84057112200048,-86.63186076199969,Cancer,Mortality,4
2015,2019,SD,South Dakota,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-100.3735306369997 44.353130053000484),True,No data available,44.353130053000484,-100.3735306369997,Cancer,Mortality,4
2015,2019,IA,Iowa,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,133.8,,131.6,136.0,Sex,Female,POINT (-93.81649055599968 42.46940091300047),False,Not suppressed,42.46940091300047,-93.81649055599968,Cancer,Mortality,4
2016,2020,IN,Indiana,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,2.7,,2.5,3.0,Sex,Female,POINT (-86.14996019399968 39.766910452000445),False,Not suppressed,39.766910452000445,-86.14996019399968,Cancer,Mortality,4
2015,2019,LA,Louisiana,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Crude Rate,,~,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-92.44568007099969 31.31266064400046),True,No data available,31.31266064400046,-92.44568007099969,Cancer,Mortality,4
2016,2020,MA,Massachusetts,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,415.5,,407.2,423.9,Race/Ethnicity,"Black, non-Hispanic",POINT (-72.08269067499964 42.27687047000046),False,Not suppressed,42.27687047000046,-72.08269067499964,Cancer,Incidence,4
2016,2020,ME,Maine,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Crude Rate,26.3,,24.5,28.2,Race/Ethnicity,"White, non-Hispanic",POINT (-68.98503133599962 45.254228894000505),False,Not suppressed,45.254228894000505,-68.98503133599962,Cancer,Mortality,4
2016,2020,IN,Indiana,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",Number,Number,3412.0,,,,Race/Ethnicity,"White, non-Hispanic",POINT (-86.14996019399968 39.766910452000445),False,Not suppressed,39.766910452000445,-86.14996019399968,Cancer,Mortality,4
2015,2019,WI,Wisconsin,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Crude Rate,22.1,,21.4,22.9,Overall,Overall,POINT (-89.81637074199966 44.39319117400049),False,Not suppressed,44.39319117400049,-89.81637074199966,Cancer,Mortality,4
2016,2020,IL,Illinois,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,183.3,,181.9,184.8,Sex,Male,POINT (-88.99771017799969 40.48501028300046),False,Not suppressed,40.48501028300046,-88.99771017799969,Cancer,Mortality,4
2015,2019,GA,Georgia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Crude Rate,166.0,,164.9,167.1,Overall,Overall,POINT (-83.62758034599966 32.83968109300048),False,Not suppressed,32.83968109300048,-83.62758034599966,Cancer,Mortality,4
2015,2019,NJ,New Jersey,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,12.5,,11.0,14.1,Race/Ethnicity,Hispanic,POINT (-74.27369128799967 40.13057004800049),False,Not suppressed,40.13057004800049,-74.27369128799967,Cancer,Mortality,4
2016,2020,MO,Missouri,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,28.4,,26.1,30.9,Race/Ethnicity,"Black, non-Hispanic",POINT (-92.56630005299968 38.635790776000476),False,Not suppressed,38.635790776000476,-92.56630005299968,Cancer,Mortality,4
2015,2019,RI,Rhode Island,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Crude Rate,,~,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-71.52247031399963 41.70828019300046),True,No data available,41.70828019300046,-71.52247031399963,Cancer,Mortality,4
2015,2019,MS,Mississippi,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Crude Rate,23.8,,22.7,24.9,Overall,Overall,POINT (-89.53803082499968 32.745510099000455),False,Not suppressed,32.745510099000455,-89.53803082499968,Cancer,Mortality,4
2016,2020,MA,Massachusetts,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,35.6,,31.3,40.3,Race/Ethnicity,"Black, non-Hispanic",POINT (-72.08269067499964 42.27687047000046),False,Not suppressed,42.27687047000046,-72.08269067499964,Cancer,Mortality,4
2015,2019,MA,Massachusetts,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,7.5,,6.4,8.8,Race/Ethnicity,Hispanic,POINT (-72.08269067499964 42.27687047000046),False,Not suppressed,42.27687047000046,-72.08269067499964,Cancer,Mortality,4
2015,2019,OR,Oregon,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",Number,Number,,~,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-120.15503132599969 44.56744942400047),True,No data available,44.56744942400047,-120.15503132599969,Cancer,Mortality,4
2016,2020,MS,Mississippi,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",Number,Number,,~,,,Race/Ethnicity,Hispanic,POINT (-89.53803082499968 32.745510099000455),True,No data available,32.745510099000455,-89.53803082499968,Cancer,Mortality,4
2015,2019,WY,Wyoming,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Crude Rate,,~,,,Race/Ethnicity,Hispanic,POINT (-108.10983035299967 43.23554134300048),True,No data available,43.23554134300048,-108.10983035299967,Cancer,Mortality,4
2015,2019,DE,Delaware,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Crude Rate,766.8,,757.0,776.7,Race/Ethnicity,"White, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),False,Not suppressed,39.008830667000495,-75.57774116799965,Cancer,Incidence,4
2015,2019,DE,Delaware,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),True,No data available,39.008830667000495,-75.57774116799965,Cancer,Mortality,4
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,19.2,,13.1,27.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-92.56630005299968 38.635790776000476),False,Not suppressed,38.635790776000476,-92.56630005299968,Cancer,Mortality,4
2016,2020,NH,New Hampshire,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,150.7,,148.1,153.2,Overall,Overall,POINT (-71.50036091999965 43.65595011300047),False,Not suppressed,43.65595011300047,-71.50036091999965,Cancer,Mortality,4
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,58.8,,47.6,72.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-92.56630005299968 38.635790776000476),False,Not suppressed,38.635790776000476,-92.56630005299968,Cancer,Mortality,4
2015,2019,VA,Virginia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,83.0,,68.3,100.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-78.45789046299967 37.54268067400045),False,Not suppressed,37.54268067400045,-78.45789046299967,Cancer,Mortality,4
2016,2020,AR,Arkansas,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-92.27449074299966 34.74865012400045),True,No data available,34.74865012400045,-92.27449074299966,Cancer,Mortality,4
2015,2019,NJ,New Jersey,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,39.5,,38.6,40.3,Sex,Female,POINT (-74.27369128799967 40.13057004800049),False,Not suppressed,40.13057004800049,-74.27369128799967,Cancer,Mortality,4
2015,2019,MD,Maryland,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Crude Rate,2.4,,2.2,2.7,Overall,Overall,POINT (-76.60926011099963 39.29058096400047),False,Not suppressed,39.29058096400047,-76.60926011099963,Cancer,Mortality,4
2016,2020,MI,Michigan,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,55.9,,48.0,64.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-84.71439026999968 44.6613195430005),False,Not suppressed,44.6613195430005,-84.71439026999968,Cancer,Mortality,4
2016,2020,NM,New Mexico,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Crude Rate,2.8,,2.2,3.5,Race/Ethnicity,Hispanic,POINT (-106.24058098499967 34.52088095200048),False,Not suppressed,34.52088095200048,-106.24058098499967,Cancer,Mortality,4
2015,2019,VT,Vermont,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Sex,Female,POINT (-72.51764079099962 43.62538123900049),True,No data available,43.62538123900049,-72.51764079099962,Cancer,Mortality,4
2015,2019,IL,Illinois,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Crude Rate,17.3,,17.0,17.6,Overall,Overall,POINT (-88.99771017799969 40.48501028300046),False,Not suppressed,40.48501028300046,-88.99771017799969,Cancer,Mortality,4
2015,2019,NJ,New Jersey,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Crude Rate,595.1,,592.8,597.4,Overall,Overall,POINT (-74.27369128799967 40.13057004800049),False,Not suppressed,40.13057004800049,-74.27369128799967,Cancer,Incidence,4
2015,2019,FL,Florida,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,2.6,,2.4,2.8,Race/Ethnicity,"White, non-Hispanic",POINT (-81.92896053899966 28.932040377000476),False,Not suppressed,28.932040377000476,-81.92896053899966,Cancer,Mortality,4
2015,2019,DC,District of Columbia,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,12.1,,9.3,15.5,Race/Ethnicity,"White, non-Hispanic",POINT (-77.036871 38.907192),False,Not suppressed,38.907192,-77.036871,Cancer,Mortality,4
2015,2019,ME,Maine,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,72.1,,70.0,74.2,Race/Ethnicity,"White, non-Hispanic",POINT (-68.98503133599962 45.254228894000505),False,Not suppressed,45.254228894000505,-68.98503133599962,Cancer,Mortality,4
2016,2020,LA,Louisiana,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",Number,Number,,~,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-92.44568007099969 31.31266064400046),True,No data available,31.31266064400046,-92.44568007099969,Cancer,Mortality,4
