DateKey,ProductKey,SalespersonKey,CityKey,UnitsSold,Revenue,Cost
20240610,4,3,4,182,393.09154285985034,310.613004544721
20240821,4,2,1,184,511.49973611856643,330.3618355004712
20250330,2,4,4,251,641.0115538393612,478.84323290195454
20240312,1,5,1,257,664.2999699142923,485.5190826378374
20241209,3,6,2,139,429.4789556847469,300.13122279395867
20250317,4,1,2,126,238.06532793612047,183.0826270691979
20241028,4,6,1,269,931.8566243624927,536.265310600924
20250509,3,4,2,217,515.356870646972,384.57546333335694
20240706,2,3,3,239,812.5250805770745,498.35108312385574
20221018,1,6,3,170,385.2593939289231,286.53562133010035
20220416,2,2,4,284,767.814827907729,497.64889610799315
20230829,5,3,3,239,573.7488832924591,434.50735946596683
20231102,4,4,3,235,670.189527010426,515.0091936876527
20240915,5,6,5,175,326.7686552844653,221.971713321121
20230106,4,1,5,235,540.7954104350279,352.75440375774514
20230223,4,6,5,133,217.68937848057675,159.99821951374628
20230826,5,6,5,180,485.3165101164048,281.53009877104614
20211224,5,5,2,117,400.76751746985474,202.22913459909645
20230830,2,6,4,176,280.1590933353998,174.29492142959865
20241202,5,4,4,181,510.2860688695671,332.8760542796484
20221030,2,1,3,61,186.06195156379448,109.62376029367795
20220108,2,4,4,199,383.3171528226963,235.74333191388982
20231029,2,2,3,70,143.2304010715966,77.33259575573334
20240220,4,3,4,271,515.7569487420992,300.7827327144391
20241003,4,6,1,139,291.1807129960135,166.5636968758442
20221107,5,5,1,94,161.69552112835436,95.4482284188682
20210331,4,1,4,181,405.56592940532283,239.16881218783203
20250730,5,5,2,168,375.9602096256367,251.0250645987668
20221129,4,5,3,142,442.2639576759361,254.3809772037466
20240901,1,5,4,160,496.3066609922299,388.2549333154901
20240416,1,6,3,201,621.7827920503647,406.2619634836996
20220624,5,1,5,296,779.6852606256068,420.00849860863644
20230102,4,1,4,276,593.8861391502168,346.75935612026575
20230519,4,5,2,264,612.9892646594291,440.6946856104848
20210210,2,3,5,105,224.22613600003717,113.0318820192946
20230110,3,6,4,90,239.74702289652984,187.3252325111263
20250924,5,6,1,288,972.2759738766717,615.988434473849
20220517,3,4,4,199,411.72972005417427,270.2279761008021
20230817,3,6,1,298,720.4756833170933,573.8759359631846
20240314,5,5,1,168,472.1192885268183,307.35953630467196
20240509,4,2,4,25,79.73474558977914,62.5378106796895
20230718,5,5,4,167,335.11352949408223,259.56866360191646
20251014,3,1,1,187,385.3284416666661,301.47891456660875
20220406,4,6,3,28,91.56926980633243,68.10115720864026
20230102,1,6,5,197,327.1216992744064,192.64832316186445
20230122,5,4,2,135,365.97085361114745,221.01519478570526
20230714,5,2,4,115,370.404745702077,225.75992213896643
20230628,4,6,5,75,250.76141255273,199.0429374220817
20250501,1,4,5,226,344.7346389132567,209.6767949759709
20250420,1,4,3,124,277.67716241855766,147.89274289997678
20240630,4,2,5,54,108.78459690107303,79.79335696833934
20220125,2,5,4,228,601.0228604812738,366.5151522277877
20250606,5,5,5,166,459.1102759021249,315.0785552760593
20230602,5,5,4,100,349.95489552110575,272.0227832098578
20210913,3,3,4,69,174.26122457205173,117.21710425324196
20221210,4,5,1,106,275.91097829230114,190.74003316652053
20220326,3,2,3,210,489.0116732783696,338.8160261403208
20210110,3,3,2,20,35.90708951354303,24.550386471087077
20230404,1,5,1,157,330.7439370481079,181.2247944023868
20230309,5,3,2,155,309.06532449041987,196.85131572373604
20240619,3,2,4,173,536.7220132065263,269.5950410726657
20240628,1,5,1,181,469.0855446019371,322.6743023063795
20230527,4,1,5,38,79.510715896366,53.47950292851765
20231026,3,6,5,262,649.2846811161958,386.61082744188883
20240217,5,2,2,148,286.784005396243,188.46545794059085
20231013,3,4,4,195,364.699588723555,236.29518544542466
20251230,4,4,2,299,962.7454578706478,553.8429742730344
20220109,3,2,3,103,349.1310360200246,205.28425366521424
20231225,5,4,5,241,400.06704097260814,291.55377652877445
20210526,1,2,1,164,496.881527957146,361.09359282305746
20210812,5,1,1,125,300.8278841068225,192.81101312775283
20240616,1,2,1,30,68.3382984784952,48.87915152460628
20210626,2,5,5,185,532.5821845326938,338.317711451005
20251208,5,5,4,215,436.9890846937772,330.10689041928117
20230503,5,3,5,250,385.2906131417937,231.11349376464966
20240729,4,4,5,166,320.04894547624497,249.058168755188
20210304,3,6,1,257,480.5514894285128,318.4543095057315
20240525,1,4,5,32,50.179160419428,33.153690344472324
20230407,1,2,1,238,509.9461380285289,357.59621846521424
20230306,4,6,4,276,675.9342304998052,407.08598886427967
20221120,4,6,3,21,62.404805276124286,44.76289638652166
20250124,3,4,1,229,492.6528870756094,293.6839491090639
20250622,3,6,2,244,460.9356496409788,285.43977047385965
20210415,5,6,3,213,417.7440217020359,293.428008993653
20240128,2,5,4,215,705.7061440395372,432.97522881815644
20220526,3,1,3,279,532.7339867808918,298.3268968802324
20220120,4,2,1,76,247.64458146250956,188.59879228175834
20220209,3,4,4,132,316.03413480877794,245.44684078292548
20230403,1,5,2,232,781.5618006097162,537.7296146405163
20220602,2,3,1,298,690.2229132376003,513.0739111301327
20220421,5,6,1,263,487.9612231818599,388.41503855827517
20221210,1,6,4,136,353.3361407454838,241.8347118434759
20250727,1,4,4,106,283.5937998040024,219.11528758195956
20230210,2,1,3,282,781.4159670461241,474.92620282365374
20241231,5,1,2,132,306.63513367595516,217.75440454235434
20231113,4,4,3,183,292.28809073078526,151.03742732426653
20230924,5,4,3,23,63.32911645567755,46.65401968547436
20250508,3,5,1,137,461.15026226915023,345.37431248171686
20221108,1,4,4,42,143.43492479448133,88.98023296525275
20221215,3,3,1,252,678.8302254019513,469.53770593589024
20250121,4,5,2,109,167.83536991406615,127.13669089899321
20210324,3,6,3,274,469.10908750514915,358.9071296820567
20240314,5,6,2,111,351.64589672081627,187.06136037961213
20240114,3,6,4,174,549.7510643033631,411.3492129580172
20240107,4,6,4,134,454.53218221192105,264.6618198683852
20220402,4,2,5,226,593.8260391357995,426.48115161441785
20210101,4,3,2,100,322.7632588936878,192.86694200384326
20210220,5,5,1,122,384.27240986637804,198.62998641724636
20221116,4,5,2,99,265.2053196290058,149.30030842055172
20221218,1,6,3,122,374.2075630215611,232.9822023031646
20251201,4,1,4,259,453.6180620574602,327.6794380808148
20250109,3,5,4,284,789.0671659079084,418.37216069395674
20220325,3,3,2,52,177.15889945906818,131.78500419954398
20230531,3,4,2,54,98.49140983145604,78.70304048984426
20220503,5,3,2,268,800.8068774448006,589.7760812792824
20251229,3,6,3,69,147.76844003338707,94.88521198214751
20210203,5,6,3,299,937.1281463832624,628.2957507632668
20241003,5,2,1,261,755.4441073943584,379.11822960592207
20210405,4,5,2,171,573.2515961014652,322.6157665225984
20240101,1,5,1,166,485.3625593383732,373.5818337592675
20250424,4,5,5,58,134.59602901569195,68.17542190415759
20210603,4,6,3,208,316.5312943479755,244.18442244198695
20210907,5,5,4,44,135.7766869158329,72.50146263278235
20221105,5,1,5,263,609.3525724607432,329.0030052558889
20220314,3,1,4,242,687.5869019000721,379.96394153640557
20210428,3,4,5,249,425.8231076617125,315.03057681833315
20230210,4,5,1,172,564.4932107487933,363.22652794999345
20240822,2,2,1,127,301.15708054125236,163.69663824997835
20210925,2,4,3,52,173.6479403161029,122.60248657512203
20231214,3,6,4,130,378.82453278656766,296.31901565462056
20210824,2,5,5,140,244.0094333874549,163.90978465560912
20220124,3,1,2,35,93.04376293853895,49.27690744955775
20230917,5,2,2,246,816.6877483873593,421.75811897827305
20251024,4,4,3,30,92.99823359300588,68.70353388668579
20230202,1,2,4,222,518.5833009638551,356.6946086202799
20220205,4,5,2,221,753.6384635862269,585.4242496354397
20220916,3,3,3,117,238.34682630755728,158.30401416336443
20230206,3,2,3,135,303.7790798959453,157.575865404046
20240819,4,2,4,251,752.8565149899728,467.6037400061654
20230708,3,6,2,130,255.5551848760342,178.22347205892376
20240515,2,1,2,31,78.45321713749198,48.28525677178225
20240606,2,5,2,40,118.30313520833235,94.62800645265985
20230503,3,2,1,146,407.0385877135657,253.02071537649616
20220801,3,5,2,140,253.5035759538711,168.29363138782904
20210316,2,1,5,143,394.5828504125607,223.97217441416
20220311,3,6,1,52,137.56189499573114,75.05947340338273
20210413,3,5,1,189,494.36534386478445,342.8876802732937
20241216,4,1,1,96,302.60105981515125,204.73498221879345
20250924,1,1,1,82,153.1589476941023,76.77883429741351
20230203,2,4,3,289,867.9051405111127,508.1015776476378
20230108,4,6,5,235,710.1352283354885,492.176172277819
20230317,1,6,4,209,615.5657937448029,457.78077083974915
20240822,3,5,2,94,236.12204293400688,140.18815881829704
20210408,3,3,1,193,442.1779566267667,306.97360555878277
20230309,4,4,4,86,196.8844715325353,114.10978598553669
20240920,3,6,3,112,332.3731519230619,235.02569844220014
20230509,5,1,4,72,179.69712517193346,127.47433724971144
20220311,4,6,1,113,245.9860216761895,132.60295650170988
20220323,1,3,5,132,363.1239966830049,254.01501649473238
20240824,4,2,4,248,787.1575852094963,472.3497737757454
20210906,2,2,1,269,436.59170274853557,240.90190589520546
20210615,4,6,1,228,785.2944527437755,510.5264965114724
20250213,3,6,2,201,340.3540797119255,216.35934633851534
20230911,3,4,2,286,721.7142050420691,528.4120357413418
20240920,5,6,5,174,455.95292132515306,239.53698865237862
20231017,5,3,2,102,181.19498389371503,133.52729119465252
20220626,5,6,5,205,682.8934387372485,363.1796040836804
20230129,1,5,3,158,385.9835964244281,217.01453274281585
20240204,5,3,3,74,132.18183614013822,86.5479917598731
20250506,1,4,2,38,111.08254261643059,70.97645498196704
20210322,5,5,3,286,808.4672854787729,644.071682046754
20210513,1,5,4,161,551.5427134696262,373.30733613434774
20230308,4,2,4,183,436.09497483571585,260.8853927187141
20230619,4,3,4,271,551.6454174552996,424.7916082356085
20210518,3,5,3,251,406.6169911602216,241.39406747674687
20210703,1,4,4,79,234.33320096268255,136.41301676312037
20241125,2,2,5,41,112.11677051689463,72.68659599214804
20240915,3,5,1,145,499.5571421212203,386.63346673717
20230224,4,3,2,122,356.76825507208633,254.21674589876156
20250312,1,2,5,240,807.9175103703436,568.16392101259
20230911,5,3,4,129,449.32732905313173,322.53757198238696
20210310,2,3,1,77,181.47839621183363,126.65235414185757
20220630,4,3,2,84,151.24956224603855,110.10044116179242
20251203,3,2,5,77,145.6610196431026,81.25388361161076
20210222,1,5,2,177,378.2048289817601,209.21439649996145
20250113,2,6,3,95,239.19019574259184,145.58287419897317
20210724,1,1,4,38,66.30391995412307,50.078550694298684
20210506,5,5,5,209,439.61807043548845,314.03513030709354
20251106,3,2,5,269,569.0930898920085,381.2593644519582
20210212,1,1,1,98,147.80078837308372,74.76269816387257
20251111,4,1,1,103,227.45876037127687,129.81996874466884
20210421,3,1,1,191,330.8701404323445,245.1927015194218
20230131,4,6,2,231,545.0266574040238,312.16184224100607
20250814,1,4,4,168,318.0363437676597,228.6958191450215
20240421,3,2,2,29,91.18262590220536,50.64194408345177
20230428,4,6,4,49,81.39148457183471,55.50168901333062
20210405,5,6,5,299,966.1649379880837,665.1692078395217
20241029,5,4,2,74,196.91793909764056,142.88166137878423
20250324,1,1,2,146,352.92307365392037,222.87188105803867
20230619,3,4,2,199,517.2974421237762,356.8330221218916
20211226,2,4,3,251,565.30678284719,365.239588805167
20230619,3,6,4,112,196.5850667181957,154.1622872168916
20250916,5,2,4,27,81.85751005232413,53.74471208357157
20211008,4,3,2,266,892.6489659312931,502.453683056376
20240503,2,4,3,215,731.0290779415419,511.989201279024
20240503,1,4,2,182,517.138988265079,343.65964589438454
20221029,2,1,4,59,136.9209963289667,101.47883885588182
20210403,1,1,5,273,670.6845394029671,370.9378317055439
20221103,2,6,3,104,292.6488649737777,169.23353605165684
20210302,1,1,3,291,915.5282046078585,710.8973349069831
20220926,1,5,2,97,218.16602468334983,169.9530423352703
20231211,2,4,5,232,773.3864882984357,489.303866414289
20241127,2,1,4,274,588.7011409019759,302.78392306874923
20251218,1,2,1,110,281.7891505719849,166.8097430034862
20231026,5,5,4,212,725.6174032151002,416.6036512405873
20250129,2,6,4,272,918.380209991532,573.4394093198831
20220827,3,3,5,297,858.772583179483,511.2618291128625
20221113,4,4,3,162,348.1575030099028,260.66472283995057
20220618,1,4,4,263,509.7124274547859,255.32046273086323
20241129,1,2,3,231,383.52623016409746,265.93308246833664
20230418,4,3,5,214,624.3040852284569,436.5640271923919
20250317,5,3,5,289,724.4945011331766,505.8333468963946
20221007,4,6,2,38,100.49386473976357,65.94190379224325
20210821,2,6,1,59,144.24227652323708,98.56525107101275
20220608,4,5,5,117,288.5094654561857,214.4053169011464
20211212,1,4,5,23,60.7785864834284,44.68800476177553
20231206,4,1,3,52,173.08324864230792,88.33954615140532
20220630,3,6,5,184,286.80679820424155,146.02222071109475
20240107,2,2,4,46,142.75058372073093,107.30325038010557
20251020,4,2,2,192,437.95824405437406,294.49140345422836
20240102,1,2,2,132,394.66000656271194,310.68748680755374
20230305,2,6,4,114,387.26400306771325,243.77396838753506
20210906,1,6,5,252,532.3686447372729,294.4118635460912
20210216,5,2,1,153,256.90371884360246,164.92460208551762
20240219,3,6,5,143,280.93735278606874,177.26115706879534
20210802,5,1,2,135,262.4650644003919,171.95483061790182
20210827,3,1,1,32,95.47836271745626,70.8816250745288
20231216,4,5,3,184,298.7638108748432,208.1413366127771
20211216,2,4,3,227,363.6238452545031,202.0230807211759
20210417,4,1,5,104,300.27058765263786,216.2978690412884
20230411,3,5,5,267,697.7883117237966,472.79963367567785
20210217,3,3,1,75,175.16513172648052,117.9725284512813
20250516,3,4,1,191,506.2907314652312,356.1639176715151
20211203,1,1,5,160,475.2793299099645,318.0520025397749
20231116,2,3,2,151,257.7483545574473,164.25120109729568
20230315,4,5,3,220,573.4460230316147,396.89006943808863
20240704,4,1,1,198,623.469065834065,447.10096490848923
20210108,5,1,2,48,106.793200375518,60.62971249694084
20220917,3,6,5,55,166.4319786384903,108.03348853327557
20240630,3,3,4,128,408.4277348215063,260.3529698094424
20250912,3,1,1,165,518.4066333006442,265.40915270290685
20221220,4,2,4,295,826.2102771716582,619.9316766678762
20211030,5,6,2,165,484.22369107083136,296.93304050798906
20221001,1,6,3,187,575.0905175873281,300.0861254170768
20210225,2,1,2,276,819.007538842693,522.0106131818166
20221227,1,6,3,294,706.5879354245083,387.5240845283383
20220610,4,4,2,106,192.73363988885458,137.09612618124203
20220419,3,3,1,173,366.6667875603924,246.22828778571665
20210128,2,4,1,117,223.9956955646416,130.1491468050116
20210319,4,5,4,230,511.26431098950104,401.415164308457
20240524,4,4,2,67,166.07036474444538,97.57025929141257
20241110,4,2,2,293,1001.5013496362681,667.4997202325362
20211231,2,6,4,213,728.231150665426,539.2335730386689
20221028,2,6,5,271,823.6169783369362,538.7836156580381
20220610,5,2,2,281,972.3388420601973,766.4526095811914
20221130,5,6,2,281,982.3848884933461,739.8894366527044
20240828,1,4,2,50,163.52567477986435,126.94591411480674
20230602,2,5,5,124,205.71688863512225,125.8598090924314
20231028,2,1,1,188,442.1925829025625,293.8399009633904
20231024,2,2,4,255,654.9011903229244,492.51836725781124
20250705,5,4,5,293,512.2123951707694,394.94137256750923
20230708,4,4,3,249,776.1980523670762,608.0029771672092
20230120,3,4,3,42,75.4894068556976,57.6547021804567
20211229,5,1,5,183,414.7983317938321,298.3339404450868
20251110,2,3,5,26,42.58343335624983,21.601061545405962
20250312,5,6,1,229,583.7636342850584,347.0393282314528
20240721,1,6,3,272,732.790547078068,394.7402607626152
20250310,2,5,4,152,451.4937624488466,246.70864418153874
20230317,1,3,2,293,638.4244323682104,374.92889297713185
20230109,2,6,2,125,335.13287490079523,175.08083273709747
20231105,5,5,1,251,745.0419645095569,426.8416519224839
20240430,4,5,1,52,157.25165548664248,123.77177963675953
20250713,3,4,3,98,206.1218019042073,122.35041270541734
20220430,1,2,4,54,88.3120244592375,48.387387590895834
20210128,5,4,4,129,203.205825208301,145.39174687699406
20221215,4,1,5,82,248.96188668958374,186.3608049315053
20231129,5,6,1,197,447.3629333694108,265.8281347600568
20240720,1,5,2,251,443.7392167272825,258.94366190065153
20240608,3,2,2,123,229.88427813823296,131.61515481506873
20210327,5,6,3,54,163.74425127873735,101.19040578373021
20250206,2,5,2,213,574.6322522942659,302.3539805906981
20210506,4,5,4,193,483.0416221391383,338.48599117449425
20230323,5,4,4,121,332.2678357211369,248.09372633034064
20220621,4,2,1,104,184.59990726474422,129.0546598203062
20210525,2,2,3,220,470.3785868804691,294.6262879181497
20250329,3,6,2,192,431.6403906758677,253.23852853820708
20240520,3,5,1,48,102.19178586045973,63.648503359775845
20210125,2,2,5,75,242.16244682024043,151.87248012845006
20250523,4,2,5,35,93.19948012568321,65.22157855279596
20241118,5,6,2,159,470.42420757987816,366.1867210079042
20210308,2,4,2,85,167.74003527886842,87.42207170849682
20210821,1,3,2,166,336.67258038218915,264.6266944309226
20210419,4,1,4,177,345.26893800966377,266.91373816998083
20240315,3,3,2,88,253.08440566561814,135.48106561078689
20210421,2,2,5,42,92.31944363800355,51.24426219802085
20210816,3,5,2,209,482.8251673449402,286.54644319623753
20210421,4,1,3,267,779.1709385859518,520.4081236230356
20250202,3,1,5,164,564.7499742176914,305.1586155893327
20210203,2,5,3,196,357.4551229834606,200.2107880996368
20220915,4,1,5,214,347.8254428044959,268.10475154922216
20251205,1,5,1,32,60.4701396459175,32.21789714479017
20241024,2,1,5,185,549.4354534364129,340.4650848600353
20230118,5,6,5,169,319.28402437456754,232.7262956400302
20220818,2,6,3,64,170.79710753598545,130.9287816190673
20250427,4,3,3,193,517.3621830886071,310.8378056830173
20220301,2,1,5,186,388.5253933105141,213.42914058847148
20220905,1,4,5,216,353.68975290670363,255.04691793181246
20250322,1,5,4,225,517.1402328532221,378.426326190454
20221123,5,1,1,101,189.23065529582018,150.251038897329
20240729,3,6,1,87,162.59833858637518,88.10595125557688
20240905,4,6,2,116,295.2406180786679,210.45526700249798
20251028,4,5,5,186,529.4010633723643,330.97506565040584
20250106,3,4,5,96,158.47969003517338,122.72490194640723
20211111,1,1,5,256,680.1005561049604,423.26008142205427
20230527,1,1,5,215,428.3667066828381,271.49372655866534
20251031,2,4,1,155,441.2223989161016,237.3948492259564
20241101,5,4,3,55,171.62374198226036,102.33598259024618
20240805,5,4,4,267,831.445281445582,515.7057160388188
20241231,5,6,3,273,611.4443015994409,308.9338392274528
20221024,2,5,3,233,613.8476680269357,387.5050541259949
20211004,5,4,1,271,836.6827896398601,502.7589779245198
20250930,3,5,4,89,144.32422654352493,106.9661777120697
20250525,2,3,5,253,685.9459141032153,365.01499491422527
20250307,3,1,1,35,111.0565388677112,80.8561944032892
20220916,2,1,1,193,433.2298011899892,309.41422427733573
20220531,5,2,4,206,496.6281429602902,284.3368440144071
20241005,3,3,2,244,706.9792974569627,371.1510524031872
20230423,3,4,1,293,479.2804411532995,360.6825121544674
20250109,3,4,3,31,70.40942954607877,40.473382879436414
20211216,2,6,3,238,497.75832662655205,270.6152917959658
20250619,4,3,5,20,30.679769983485233,18.644433100447284
20250815,5,4,1,130,245.95289192064763,152.55593290040147
20230403,3,2,5,296,678.3630708285988,405.5433484114738
20240306,4,5,1,148,280.43889768656896,222.37243488424568
20230129,5,1,4,112,302.93722327558066,231.51862196590275
20230618,5,3,1,58,139.04370245101182,105.93637477851048
20210831,3,1,2,178,281.055340939325,174.15039880247292
20220627,3,5,3,205,420.26650836813195,331.5318126360393
20231130,2,3,4,275,423.2122237085677,298.4512022325692
20210817,4,5,3,258,571.7977528255497,428.61868099129504
20220702,4,4,5,123,248.241064365475,161.42186443004312
20230709,3,4,4,48,138.0659310881723,75.68569838441533
20240531,5,4,2,108,228.39989592885095,174.96931507621744
20210106,3,5,3,70,157.52221304181094,101.7480114614906
20240907,5,5,1,166,489.8108653785853,387.2280481450018
20220413,5,5,1,55,135.40094434995183,78.0529986615416
20251022,3,1,1,120,313.5490508630016,250.12237268939376
20210316,1,5,4,126,401.0193592643571,227.26866066689342
20210104,4,4,2,124,237.30829975342735,144.86485808839797
20221008,5,2,2,240,834.8090536932434,566.1716382609542
20210428,5,5,2,95,313.5199674496748,221.971170609127
20230531,1,2,3,246,509.98399167172204,365.191708539817
20250618,2,4,4,103,338.44531402983534,217.57827584402534
20220519,1,5,1,95,285.7516700763946,149.46186440743855
20230805,1,1,3,268,900.8854689717133,584.5075060232501
20220728,5,1,2,274,789.7420830929086,474.16618979311255
20250104,4,2,1,69,196.5778788518139,137.07310281667648
20210713,1,6,4,229,345.08669936666934,191.41361359779776
20230427,2,1,5,177,433.51248115097,267.9860133531567
20221216,3,1,2,252,478.9353775139252,378.2802812803664
20241116,1,1,2,96,206.2236401604494,108.60978764848417
20231116,1,4,2,242,836.7467668542293,569.573731194054
20241229,2,1,2,140,233.94054819132947,123.33216301452104
20210622,4,3,1,126,371.06659055435574,203.01004811162352
20240816,1,5,4,260,479.9313177728541,327.06374637438114
20250727,1,1,3,47,71.19572591263794,45.08103801588493
20211122,4,6,1,211,528.098695133814,350.94782893838425
20241204,2,6,4,268,488.4114001351955,373.12757970170065
20240216,1,1,3,232,795.9763427754517,593.1393412085681
20230416,4,1,2,40,76.29573896874369,58.472629746777194
20251216,1,3,4,174,327.828275364134,224.52187404698267
20221225,3,1,2,46,71.9593570687971,46.55000084012306
20210813,5,1,4,96,207.32537062635095,132.2236779631556
20220616,3,5,5,76,117.66497458920787,84.94735378524167
20210423,1,6,2,138,344.6927113271031,226.25283620584767
20210520,2,3,2,184,462.06471656048643,245.693966939997
20220713,5,6,2,83,133.33838565262167,72.346968925022
20210101,3,3,1,67,132.6683451163138,80.54624651680383
20210331,4,6,3,169,534.7519919787909,278.256600968689
20221016,2,1,2,177,429.24084961557975,245.42676837645539
20211116,3,6,2,175,414.61351455502006,288.9525566898447
20250423,4,6,1,170,492.5841621030114,248.12897354179108
20210519,1,3,1,244,714.8623884227648,486.984174827005
20250315,4,2,5,279,843.6751312439931,617.3230641868497
20230425,3,3,4,275,869.2652787974068,479.0052638776346
20210916,3,3,2,80,157.16010342437912,87.11236314502511
20250824,1,3,4,279,455.54037886187785,231.7137614711774
20230621,4,4,1,181,409.1558860580222,267.4795279388229
20221121,4,4,1,50,160.50979106231523,111.77520912684697
20210110,1,4,5,90,149.04515957140222,94.95262825715253
20210918,4,3,3,21,55.690059549723905,34.3515579947578
20250801,1,2,1,69,200.2494469815123,127.4234981000665
20210621,2,3,2,154,379.2734216909475,278.56057534459313
20230617,3,1,5,165,331.7078963901807,169.18903631164122
20210113,2,2,3,198,426.2185548020517,313.3326816685554
20240406,5,4,5,283,465.0550874587097,325.49328099300726
20250724,5,6,1,223,464.99226211305137,266.17457492207103
20250608,5,6,3,206,327.283739115245,215.16350345748154
20211117,1,5,4,49,144.6798498171289,74.47933495677883
20240904,4,2,3,78,257.0872634478231,157.81985547191022
20250625,2,4,2,28,77.4767351934012,42.783640515859275
20211125,2,2,4,186,523.2935989311455,265.14769424306326
20230224,2,2,4,298,728.3968329356701,442.22927424203067
20230216,2,6,2,210,380.5353086661454,273.16107819692644
20230630,5,3,4,261,395.532523734259,307.0544929503423
20250423,2,1,1,297,649.8217425806791,454.01684032759016
20241213,4,5,3,173,519.5150408503508,322.40637868605955
20250618,5,4,3,179,612.3345053949782,489.77503998703133
20240124,2,2,2,284,670.8562378213986,392.37244411872797
20250524,1,5,1,254,566.6186342654348,315.1189641814904
20211114,3,2,4,218,521.4379087604823,333.2534082185844
20210824,3,6,3,52,122.48858916363609,79.79806066084251
20211130,3,1,3,108,297.19004392770734,180.23001473434977
20220111,5,6,3,114,338.38560653836527,239.79686658207018
20250122,2,5,3,240,736.7798511621984,409.0302037974483
20240306,5,4,5,88,246.3304464605156,160.8788894900483
20220811,4,2,2,256,608.1146668991273,395.29769508235785
20250420,1,1,4,179,608.6371444874508,454.73467703427093
20220528,1,6,4,295,862.0016208590471,670.715237374505
20240812,3,5,2,61,143.55228098323366,100.3401392124676
20240905,3,6,1,85,203.41890210623578,120.34495714521023
20230707,3,2,2,40,125.43846799432124,88.67035895044458
20250515,2,2,3,89,211.9162780145939,121.93902923998868
20241004,4,4,3,280,709.113228756291,560.1734384189134
20251208,4,1,2,265,552.0227147174007,412.20012819573844
20230523,4,3,2,254,807.1687356137317,507.997355800911
20240606,4,6,4,291,740.4701495365322,544.4699631960203
20210927,3,2,4,118,307.39848145990493,191.3852781772329
20230309,1,5,5,54,176.11294349304706,91.99841614967903
20240807,3,6,5,190,634.7965617819397,451.9946160575541
20221226,4,4,3,129,406.14199953996217,252.37020112629085
20240403,3,4,5,29,47.29148395268388,36.844603382231284
20210105,4,2,5,221,527.5310229868106,312.2816767943675
20230501,5,2,1,276,603.5186784121389,454.4494721658264
20241103,1,2,2,281,541.4953071069647,381.2838235407138
20210319,5,3,4,200,663.5815503383144,501.66591668275515
20241204,2,2,5,85,278.81172291346564,163.81988816863404
20220728,3,6,4,180,437.5072379819702,279.30620493947055
20210512,2,6,5,86,152.14446631573253,113.6425903948896
20220824,3,1,5,119,181.68101763896541,125.93140629285165
20251108,5,5,3,96,228.1856794684452,138.73154669179752
20231202,4,2,1,54,85.31515604594266,55.76187403364003
20210330,4,6,2,64,174.0231605657293,139.01482186724385
20220206,3,6,2,169,459.1421983574633,331.75521501715383
20211023,4,6,3,87,286.91546393763605,196.35254757558866
20240811,5,3,3,273,513.2668240459888,384.1152454709867
20220908,4,5,2,36,80.74038545377516,51.07710270730593
20250330,5,4,2,280,901.3454177191961,707.5734599980698
20230311,2,6,1,232,568.0735771554134,378.11339079297323
20250911,5,2,5,275,445.34780893456934,266.3454431586248
20250719,1,6,1,235,404.56843844989845,212.72450962544437
20220226,1,5,2,26,81.29963772207945,49.81298442665468
20231113,1,4,5,218,651.2520794924316,436.72411740349617
20220729,3,3,2,110,357.69393377669417,254.31124483773684
20210523,3,1,1,166,288.4619070818357,219.96230258780105
20230920,3,2,1,169,510.52085940322627,399.83393876936356
20221027,5,1,1,71,199.52481982406286,105.89503547190296
20210525,3,3,5,262,514.7216583579064,350.1504724514522
20240602,2,5,4,238,820.5784875244709,574.3859815951345
20231004,1,5,4,25,66.01774095756156,36.41664982831183
20220518,5,3,2,128,424.1607617016666,281.5071008884766
20230401,1,6,5,85,273.54583281518774,164.25062011739686
20250628,3,3,3,29,62.821276710311466,32.86967504561407
20210414,5,2,4,221,568.3929329981714,295.4277956703828
20231129,4,4,5,233,550.517627522577,400.64685239467735
20210717,2,1,5,87,253.87949722525317,173.81520481836955
20250728,3,1,4,266,711.8383464171035,508.63448308411057
20220802,3,5,5,69,211.8097875591393,149.44947987895142
20220126,2,6,5,36,54.846162691054886,29.633035619057146
20240417,2,5,4,30,86.26759568487351,47.056348923335676
20220708,4,2,1,143,305.75263439282134,176.03558634170162
20250111,3,3,2,244,475.420404266036,294.6323708522875
20250304,3,1,3,263,815.9529587046617,637.8735651972116
20231105,1,2,2,48,80.5652362740658,56.570307332464424
20250705,5,5,1,78,152.63976703546604,88.00469890626577
20250820,5,5,1,162,309.0099265163281,159.69485621568873
20240805,1,1,5,245,573.214468079254,404.2693510029084
20220423,5,5,2,183,392.4752631479575,269.86424098942126
20240608,2,6,1,103,302.91647332459206,212.86819810990485
20230712,5,5,2,136,394.2286075236016,228.00365116170377
20220224,5,4,1,223,479.6600174332933,314.2199844526535
20210606,1,3,3,164,389.3296945758209,236.9113396458006
20220704,4,5,1,46,88.12755294453912,65.68231843265994
20250104,5,4,2,36,102.30011283573148,53.2798423274146
20240126,5,2,5,82,187.98052938174237,109.52357270879912
20231018,4,5,2,286,504.97653174094717,343.831513029885
20230924,1,6,4,83,145.62607165731086,81.77881556844508
20241205,4,2,2,58,124.38919869685637,87.29808492441065
20230809,1,5,3,149,446.2028585335863,241.40991383580385
20211016,2,1,3,134,207.8351620832421,105.3399399554018
